like the rugrats movies , the wild thornberrys movie does n't offer much more than the series , but its emphasis on caring for animals and respecting other cultures is particularly welcome . 	positive
it 's a lovely , sad dance highlighted by kwan 's unique directing style . 	positive
campanella 's competent direction 	positive
sparkling 	positive
for its sheer audacity and openness 	positive
farce and blood-curdling family intensity 	positive
that 's barely shocking , barely interesting and most of all , barely anything 	negative
restrained and 	negative
entertaining british hybrid 	positive
coal is n't as easy to come by as it used to be and this would be a worthy substitute for naughty children 's stockings 	negative
the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy 	negative
a hoot 	positive
something has been lost in the translation ... another routine hollywood frightfest in which the slack execution italicizes the absurdity of the premise . 	negative
to dumb down the universe 	negative
no quarter to anyone seeking to pull a cohesive story out 	negative
a good-natured ensemble comedy that tries hard to make the most of a bumper 	positive
the very definition of what critics have come to term an `` ambitious failure 	negative
shameful 	negative
too narrow to attract crossover viewers 	negative
inspiring 	positive
disastrous 	negative
relies less on forced air than on petter næss ' delicate , clever direction ... and a wonderful , imaginative script by axel hellstenius 	positive
the animation and game phenomenon 	positive
jacobi , the most fluent of actors , is given relatively dry material from nijinsky 's writings to perform , 	negative
backwater 	positive
it 's a funny little movie with clever dialogue and likeable characters . 	positive
an expiration date passed a long time ago 	negative
sexy , surprising romance 	positive
enjoyed themselves 	positive
everyone thinks poo-poo jokes are ` edgy 	negative
may leave you rolling your eyes in the dark 	negative
they might try paying less attention to the miniseries and more attention to the film it is about . 	negative
this film is too busy hitting all of its assigned marks to take on any life of its own . 	negative
with an unflappable air of decadent urbanity 	positive
in other words , about as bad a film 	negative
a completely honest , open-hearted film that should appeal to anyone willing to succumb to it 	positive
's just tediously bad 	negative
brooding and slow 	negative
graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box . 	positive
the most depressing movie-going experiences i can think of 	negative
emotionally satisfying 	positive
rusted-out 	negative
have nothing better to do with 94 minutes 	negative
that washington most certainly has a new career ahead of him 	positive
than a spy thriller like the bourne identity 	positive
about kicking undead *** 	positive
sandler is losing his touch 	negative
build a feel-good fantasy 	positive
who does n't think about percentages all day long 	positive
generally smart casting 	positive
fails to keep it up and 	negative
stillborn except as a harsh conceptual exercise 	negative
just another teen movie 	negative
that turns me into that annoying specimen of humanity that i usually dread encountering the most 	negative
lovely 	positive
did they not 	positive
is hilariously , gloriously alive , and quite often hotter 	positive
is so bleak that it 's hardly watchable 	negative
's hard to understand why anyone in his right mind would even think to make the attraction a movie 	negative
was so endlessly , grotesquely , 	negative
that by movie 's end , we accept the characters and the film , flaws and all 	positive
while illuminating an era of theatrical comedy that , while past , 	positive
yet another iteration of what 's become one of the movies ' creepiest conventions , in which the developmentally disabled are portrayed with almost supernatural powers to humble , teach and ultimately redeem their mentally `` superior '' friends , family ... 	negative
not , difficult and sad 	negative
curves 	positive
... puts enough salt into the wounds of the tortured and self-conscious material to make it sting . 	negative
is sure to raise audience 's spirits and leave them singing long after the credits roll . 	positive
made spy kids a surprising winner with both adults and younger audiences 	positive
the heart and 	positive
a dashing and resourceful hero ; a lisping , reptilian villain ; big fights ; big hair ; lavish period scenery ; and 	positive
lulls you 	negative
it is hard to conceive anyone else in their roles . 	positive
weird , wonderful , and not necessarily for kids 	positive
sorrow 	negative
completely creatively stillborn and 	negative
occasionally interesting 	negative
of a very lively dream 	positive
's a fine , focused piece of work that reopens an interesting controversy and never succumbs to sensationalism . 	positive
transforms this story about love and culture into a cinematic poem 	positive
it 's a bad sign when you 're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over 	negative
enthusiastically 	positive
give credit to everyone from robinson down to the key grip 	positive
some effecting moments 	positive
a deft , delightful mix of sulky teen drama and overcoming-obstacles sports-movie triumph . 	positive
on his way to becoming the american indian spike lee 	positive
then pay your $ 8 and get ready for the big shear . 	negative
adding the rich details and 	positive
affirm love 's power to help people endure almost unimaginable horror 	positive
caddyshack 	positive
is little question that this is a serious work by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out 	positive
it does n't offer any insights that have n't been thoroughly debated in the media already , back in the dahmer heyday of the mid - '90s 	negative
too bad kramer 	positive
it 's quite diverting nonsense . 	negative
laugh therapy ' 	positive
goes to absurd lengths to duck the very issues it raises . 	negative
with a romantic comedy plotline straight from the ages 	positive
a bizarre piece of work , with premise and dialogue at the level of kids ' television and plot threads 	negative
of the glum , numb experience of watching o fantasma 	negative
independence , complete with loads of cgi and bushels of violence , but not a drop of human blood 	negative
that led to their notorious rise to infamy 	positive
lustrous 	positive
, intimate and intelligent 	positive
it 's all bluster and cliché 	negative
is so thoughtlessly assembled 	negative
statements and dime-store ruminations 	negative
repugnant 	negative
the dramatic scenes are frequently unintentionally funny , and the action sequences -- clearly the main event -- are surprisingly uninvolving . 	negative
hollow , self-indulgent , 	negative
a degree of affection rather than 	positive
weird amalgam 	negative
greatest hits 	positive
it is most remarkable not because of its epic scope , but because of the startling intimacy it achieves despite that breadth . 	positive
a dull , simple-minded and stereotypical tale of drugs , death and mind-numbing indifference on the inner-city streets 	negative
definitely worth 95 minutes of your time 	positive
savagely hilarious 	positive
valiantly struggled to remain interested , or at least conscious 	negative
not one clever line 	negative
privileged moments and 	positive
clever and funny 	positive
to recite bland police procedural details , fiennes wanders around in an attempt 	negative
so unabashedly hopeful that it actually makes the heart soar 	positive
is at 22 a powerful young actor 	positive
undermining the movie 's reality and 	negative
comedically labored 	negative
a caricature -- not even with that radioactive hair 	positive
nearly three decades of bittersweet camaraderie and history 	positive
the masses with star power , a pop-induced score 	positive
let-down 	negative
the woodman seems to have directly influenced this girl-meets-girl love story , but even more reassuring is how its makers actually seem to understand what made allen 's romantic comedies so pertinent and enduring . 	positive
is all over the place , really . 	negative
well worth 	positive
one film that 's truly deserving of its oscar nomination 	positive
just the sort of lazy tearjerker that gives movies about ordinary folk a bad name . 	negative
wiggling energy 	positive
bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery . 	negative
superb performances throughout 	positive
scorsese 's bold images and generally smart casting ensure that `` gangs '' is never lethargic 	positive
a worthwhile glimpse 	positive
is clever and funny , 	positive
a fairly enjoyable mixture 	positive
takes a surprising , subtle turn at the midway point 	positive
unspeakably , unbearably dull 	negative
is less concerned with cultural and political issues than doting on its eccentric characters . 	negative
quite simply , a joy to watch and -- especially -- to listen to 	positive
be madcap farce 	negative
most edgy 	positive
an empty exercise , a florid but ultimately vapid crime melodrama with lots of surface flash but little emotional resonance . 	negative
that is often quite rich and exciting 	positive
jackass 	negative
of being the big 	negative
pompous and garbled . 	negative
oftentimes funny , yet ultimately cowardly 	negative
were a series of bible parables and not an actual story 	negative
david letterman and the onion 	positive
its recent predecessor miserably 	negative
the expectation of laughter has been quashed by whatever obscenity is at hand 	negative
to the otherwise bleak tale 	negative
spirit-crushing 	negative
it sounds like another clever if pointless excursion into the abyss , and 	negative
should please history fans 	positive
the cast is appealing 	positive
's awfully entertaining to watch 	positive
as katzenberg 	positive
be invented to describe exactly how bad it is 	negative
little action , almost no suspense or believable tension , one-dimensional characters up the wazoo and sets that can only be described as sci-fi generic . 	negative
the transporter bombards the viewer with so many explosions and side snap kicks that it ends up being surprisingly dull 	negative
a more measured or polished production 	positive
worthy addition 	positive
deep into the girls ' confusion and pain as they struggle tragically to comprehend the chasm of knowledge that 's opened between them 	negative
not only a coming-of-age story and cautionary parable , but also a perfectly rendered period piece 	positive
can be made 	positive
the engagingly primitive animated special effects contribute to a mood that 's sustained through the surprisingly somber conclusion . 	positive
a powerful and deeply moving example 	positive
of a mushy , existential exploration of why men leave their families 	negative
affirming and heartbreaking 	positive
crossing-over 	positive
a surprisingly charming and even witty match for the best of hollywood 's comic-book adaptations . 	positive
thud 	negative
the plot ` surprises 	positive
, self-indulgent and maddening 	negative
this is a mormon family movie , and a sappy , preachy one at that 	negative
spellbinding fun 	positive
make the stones weep 	positive
flat-out amusing , 	positive
astonishing ... ( frames ) profound ethical and philosophical questions in the form of dazzling pop entertainment . 	positive
from this three-hour endurance test built around an hour 's worth of actual material 	negative
feels especially thin stretched over the nearly 80-minute running time 	negative
'd live in if argento 's hollywood counterparts ... had this much imagination and nerve 	positive
expected flair 	positive
to his son 's home 	positive
itself is far from disappointing , offering an original 	positive
's like going to a house party and watching the host defend himself against a frothing ex-girlfriend . 	negative
talented , charismatic and tragically 	positive
can be viewed as pure composition and form -- film as music 	positive
would recommend big bad love only to winger fans who have missed her since 1995 's forget paris 	negative
is for the most part a useless movie , even with a great director at the helm . 	negative
dramatically forceful 	positive
content merely to lionize its title character and exploit his anger - 	negative
its heart 	positive
exceedingly clever 	positive
he delivers fascinating psychological fare 	positive
the ` wow ' factor 	negative
need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work . 	positive
feels uncomfortably real , its language and locations bearing the unmistakable stamp of authority 	positive
a pleasant and engaging enough sit , but 	positive
be seen as hip , winking social commentary 	positive
make a terrific 10th-grade learning tool 	positive
have the patience for it 	negative
unfairly 	negative
the problem 	negative
humor 	positive
keenly observed and refreshingly natural 	positive
, that would be me : fighting off the urge to doze . 	negative
undercut by its awkward structure and a final veering toward melodrama . 	negative
just might go down as one of the all-time great apocalypse movies . 	positive
gets caught up in the rush of slapstick thoroughfare . 	negative
the worst kind of filmmaking , the kind that pretends to be passionate and truthful but is really frustratingly timid and soggy 	negative
more sophisticated and literate than such pictures usually are 	positive
completely creatively stillborn and executed in a manner that i 'm not sure 	negative
a fast paced and suspenseful argentinian thriller about the shadow side 	positive
fessenden continues to do interesting work , and it would be nice to see what he could make with a decent budget . 	positive
keen eye , sweet spirit 	positive
gets the details right , from its promenade of barely clad bodies in myrtle beach , s.c. , to the adrenaline jolt of a sudden lunch rush at the diner . 	positive
an overall sense of brusqueness 	negative
with honesty that is tragically rare in the depiction of young women in film 	positive
rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script ; 	negative
rifkin no doubt fancies himself something of a hubert selby jr. , but there is n't an ounce of honest poetry in his entire script ; it 's simply crude and unrelentingly exploitative 	negative
it has fun with the quirks of family life 	positive
though it 's not very well shot or composed or edited , the score is too insistent and 	negative
do n't even like their characters . 	negative
suspenseful enough for older kids but 	positive
fascinating experiment 	positive
sleek and arty 	positive
most alive 	positive
probing or penetrating 	positive
as the man who bilked unsuspecting moviegoers 	negative
the wild wild west 	positive
seem like mere splashing around in the muck 	negative
whether or not ram dass proves as clear and reliable an authority on that as he was about inner consciousness , fierce grace reassures us that he will once again be an honest and loving one . 	positive
do n't think most of the people who loved the 1989 paradiso will prefer this new version . 	negative
found the ring moderately absorbing , largely for its elegantly colorful look and sound 	positive
bittersweet 	positive
silly -- and gross -- but it 's rarely as moronic as some campus gross-out films . 	negative
viscerally repellent 	negative
is a wonderful thing ; 	positive
semi-surrealist exploration of the creative act . 	positive
the concept behind kung pow : enter the fist is hilarious . 	positive
as-nasty - 	negative
how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering 	negative
, two towers outdoes its spectacle . 	positive
your brain and your secret agent decoder ring at the door 	negative
it 's refreshing that someone understands the need for the bad boy ; 	positive
is n't just a poor fit with kieslowski 's lyrical pessimism 	negative
exuberantly 	positive
of poetry and passion 	positive
unlaughable 	negative
it 's good enough to be the purr 	positive
, dragon loses its fire midway , nearly flickering out by its perfunctory conclusion . 	negative
's exactly what these two people need to find each other 	positive
this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem . 	positive
plunging deeper 	positive
to show for their labor , living harmoniously , joined in song 	positive
what madonna does here ca n't properly be called acting -- more accurately , it 's moving and 	negative
continues to cut a swathe through mainstream hollywood , while retaining an integrity and refusing to compromise his vision 	positive
an elegant visual sense and 	positive
twenty-three movies into a mostly magnificent directorial career , clint eastwood 's efficiently minimalist style 	positive
like a glossy rehash 	positive
wants 	positive
more emotional force 	positive
creeps into your heart 	positive
simplistic and more than a little pretentious 	negative
of its title character 	positive
the bai brothers have taken an small slice of history and opened it up for all of us to understand , 	positive
at once a testament to the divine calling of education and a demonstration of the painstaking process of imparting knowledge . 	positive
of good 	positive
this dubious product of a college-spawned ( colgate u. ) comedy ensemble known as broken lizard plays like a mix of cheech and chong and chips . 	negative
, let alone funny 	negative
an extraordinary dramatic experience . 	positive
splendidly 	positive
that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans 	negative
this quiet , introspective and entertaining independent 	positive
the manner of a golden book sprung to life 	positive
striking a blow for artistic integrity 	positive
justifies its own existence 	positive
on the strength of their own cleverness 	positive
vile 	negative
time out is as serious as a pink slip . 	negative
be any flatter 	negative
most immediate and most obvious pleasure 	positive
a luis buñuel film 	positive
wish you had n't seen 	negative
fussy 	negative
brutally dry 	negative
airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length . 	negative
hideous 	negative
is almost an afterthought 	negative
medem may have disrobed most of the cast , leaving their bodies exposed , but the plot remains as guarded as a virgin with a chastity belt 	negative
feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs . 	negative
in the larger picture it paints - of a culture in conflict with itself , with the thin veneer of nationalism that covers our deepest , media-soaked fears 	positive
pleasure to watch 	positive
... begins with promise , but runs aground after being snared in its own tangled plot . 	negative
french cinema at its best 	positive
whose boozy , languid air is balanced by a rich visual clarity and deeply 	positive
insightful enough 	positive
lofty 	positive
the film 's length becomes a part of its fun 	positive
that offers no easy , comfortable resolution 	negative
film to drag on for nearly three hours 	negative
with a massive infusion of old-fashioned hollywood magic 	positive
must have been lost in the translation 	negative
empty exercise 	negative
predictable storyline and by-the-book scripting 	negative
disjointed mess 	negative
emerges as powerful rather than cloying 	positive
atop an undercurrent of loneliness and isolation 	negative
by an important director who has something new to say about how , in the flip-flop of courtship , we often reel in when we should be playing out 	positive
as the most offensive action 	negative
all end 	positive
is sandler running on empty , repeating what he 's already done way too often 	negative
an excellent 90-minute film 	positive
a stylish but steady , and ultimately very satisfying , piece 	positive
i walked out of runteldat 	negative
it 's a treat -- a delightful , witty , improbable romantic comedy with a zippy jazzy score ... 	positive
( scherfig ) has made a movie that will leave you wondering about the characters ' lives after the clever credits roll . 	positive
wild , endearing , masterful documentary 	positive
is duly impressive in imax dimensions , as are shots of the astronauts floating in their cabins 	positive
, `` minority report '' astounds . 	positive
give blade fans another look at wesley snipes ' iconic hero doing battle with dozens of bad guys -- at once 	positive
a mawkish self-parody that plays like some weird masterpiece theater sketch with neither a point of view nor a compelling reason for being 	negative
comes off winningly , 	positive
brutally honest and told with humor and poignancy 	positive
on humor that is not even as daring as john ritter 's glory days on three 's company 	negative
can admire 	positive
wondering -- sometimes amusedly , sometimes impatiently -- just what this strenuously unconventional movie is supposed to be 	negative
, changing lanes is also a film of freshness , imagination and insight . 	positive
a terrific role for someone like judd , who really ought to be playing villains 	positive
be numbing 	negative
credit director ramsay for taking the sometimes improbable story and making it 	positive
this dubious product 	negative
a heroic tale of persistence that is sure to win viewers ' hearts 	positive
though occasionally fun enough to make you 	positive
pure disney 	positive
has a true cinematic knack 	positive
this laboratory of laughter 	positive
audacious-impossible yet compelling 	positive
're treading water at best in this forgettable effort 	negative
a movie that is what it is : a pleasant distraction , a friday night diversion , an excuse to eat popcorn 	positive
basic flaws 	negative
this insufferable movie is meant to make you think about existential suffering . 	negative
memorable for a peculiar malaise that renders its tension flaccid and 	negative
they find new routes through a familiar neighborhood 	positive
unfunny and 	negative
wickedly fun 	positive
romped up and down the aisles for bathroom breaks 	negative
there 's something awfully deadly about any movie with a life-affirming message 	negative
, fits the bill perfectly 	positive
an unencouraging threefold expansion on the former mtv series , accompanying the stunt-hungry dimwits in a random series of collected gags , pranks , pratfalls , dares , injuries , etc. . 	negative
very strong 	positive
love a disney pic with as little cleavage as this one has 	positive
payami tries to raise some serious issues about iran 's electoral process , 	negative
( stephen ) earnhart 's film is more about the optimism of a group of people who are struggling to give themselves a better lot in life than the ones they currently have . 	positive
qualities 	positive
almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in ... `` my big fat greek wedding '' comes from the heart 	positive
predictable and 	negative
of soliloquies about nothing delivered by the former mr. drew barrymore 	negative
a bad clive barker movie 	negative
a great piece to watch with kids and use to introduce video as art 	positive
of de niro , mcdormand and the other good actors 	positive
is nicely shot , well-edited and 	positive
usual intelligence and subtlety 	positive
as it stands i 	positive
which director michael cacoyannis displays with somber earnestness in the new adaptation of the cherry orchard 	positive
is one that any art-house moviegoer is likely to find compelling 	positive
rediscover the quivering kid inside 	positive
the world devastated by war , famine and poverty and documented the cruelty and suffering he has found with an devastating , eloquent clarity 	positive
unlikely to be appreciated by anyone outside the under-10 set 	negative
its agonizing , catch-22 glory 	negative
the acting is fine 	positive
a terrible movie in every regard 	negative
a gorgeously strange movie , heaven is deeply concerned with morality , 	positive
of major acting lessons and maybe a little coffee 	negative
i admire 	positive
if even the filmmakers did n't know what kind of movie they were making 	negative
compellingly 	positive
to skip it 	negative
their charm does n't do a load of good 	negative
hampered -- no , paralyzed -- by a self-indulgent script 	negative
coos beseechingly 	positive
the rare trick of seeming at once both refreshingly different and reassuringly familiar 	positive
so stoked to make an important film about human infidelity and happenstance that he tosses a kitchen sink onto a story already overladen with plot conceits 	negative
how resolutely unamusing , how thoroughly unrewarding all of this is , 	negative
vapid actor 's exercise 	negative
the divine calling 	positive
warped logic by writer-director kurt wimmer at the screenplay level 	negative
slap me , i saw this movie . 	negative
to finish , like a wet burlap sack of gloom 	negative
this deeply spiritual film taps into the meaning and consolation in afterlife communications . 	positive
like a bad blend of an overripe episode of tv 's dawson 's creek and a recycled and dumbed-down version of love story . 	negative
with its parade of almost perpetually wasted characters 	negative
a dream image of the west to savor whenever the film 's lamer instincts are in the saddle 	positive
treads heavily into romeo and juliet/west side story territory , where it plainly has no business going 	negative
the avant garde director of broadway 's the lion king and the film titus 	positive
none are useful in telling the story , which is paper-thin and decidedly unoriginal 	negative
with great help from kevin kline 	positive
hopkins ) does n't so much phone in his performance as fax it . 	negative
tov to a film about a family 's joyous life 	positive
a frightful vanity film 	negative
, there is n't much there here . 	negative
uses a magnificent landscape to create a feature film that is wickedly fun to watch 	positive
for those for whom the name woody allen was once a guarantee of something fresh , sometimes funny , and usually genuinely worthwhile , hollywood ending is a depressing experience 	negative
takes a backseat in his own film to special effects 	negative
words and 	positive
propaganda 	negative
stimulate 	positive
with enthusiasm , sensuality and a conniving wit 	positive
a moving and important film . 	positive
a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 	positive
though it begins to drag two-thirds through , when the melodramatic aspects start to overtake the comedy 	negative
is guaranteed to lift the spirits of the whole family . 	positive
beautifully read 	positive
( denis ' ) story becomes a hopeless , unsatisfying muddle 	negative
the film never recovers from the clumsy cliché of the ugly american abroad , and the too-frosty exterior ms. paltrow employs to authenticate her british persona is another liability 	negative
dizzy 	negative
the integrity 	positive
are as subtle and as enigmatic 	positive
the year 's greatest adventure , and 	positive
hilariously , gloriously alive , 	positive
is terrific , although the actors must struggle with the fact that they 're playing characters who sometimes feel more like literary conceits than flesh-and-blood humans 	positive
provocative and prescient 	positive
we have poignancy jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat . 	negative
features one of the most affecting depictions of a love affair 	positive
recent hollywood trip tripe 	negative
jaw-dropping action sequences , striking villains , 	positive
first 	positive
struggled to remain interested , or at least conscious 	negative
even the corniest and most hackneyed contrivances 	negative
never plays as dramatic even when dramatic things happen to people . 	negative
a hallucinatory dreamscape 	positive
put in an impossible spot because his character 's deceptions ultimately undo him and the believability of the entire scenario 	negative
fake documentary 	negative
appeals to you 	positive
a fiercely clever and subtle film , 	positive
making this character understandable , in getting under her skin , in exploring motivation ... 	positive
made for the tube 	negative
michael moore gives us the perfect starting point for a national conversation about guns , violence , and fear . 	positive
has some unnecessary parts and is kinda wrong in places 	negative
saccharine as 	negative
a particularly amateurish episode 	negative
a sleep-inducingly slow-paced crime drama with clumsy dialogue , heavy-handed phoney-feeling sentiment , and an overly-familiar set of plot devices 	negative
sustain interest for the full 90 minutes , especially with the weak payoff 	negative
tediously 	negative
of advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day 	positive
should be punishable by chainsaw 	negative
that the e-graveyard holds as many good ideas as bad is the cold comfort that chin 's film serves up with style and empathy . 	positive
it succeeds . 	positive
` this movie sucks . ' 	negative
if there 's no art here , it 's still a good yarn -- which is nothing to sneeze at these days . 	positive
about as humorous 	negative
fluffy neo-noir 	negative
casting excellent latin actors of all ages 	positive
dramatic punch and depth 	positive
repulse 	negative
pleasuring 	positive
watch for that sense of openness , the little surprises . 	positive
acclaimed 	positive
a company of strictly a-list players 	positive
the cinema world 's great visual stylists 	positive
the entire exercise has no real point 	negative
solidly constructed 	positive
score 	positive
high crimes flog the dead horse of surprise as if it were an obligation 	negative
the chateau has one very funny joke and a few other decent ones , but 	negative
'' has n't much more to serve than silly fluff 	negative
represents some sort of beacon of hope in the middle of chicago 's south side 	positive
most moronic 	negative
murky cinematography 	negative
is able to visualize schizophrenia 	positive
this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama 	negative
brims with passion 	positive
always fairly 	positive
for the memorable character creations 	positive
an extraordinary faith 	positive
inventive cinematic tricks and an ironically killer soundtrack 	positive
yet this one makes up for in heart what it lacks in outright newness . 	positive
watch and -- especially -- to listen to 	positive
an interesting slice of history 	positive
a hugely rewarding experience that 's every bit as enlightening , insightful and entertaining as grant 's two best films -- four weddings and a funeral and bridget jones 's diary 	positive
( somebody suggested the stills might make a nice coffee table book ) 	negative
sticks his mug in the window of the couple 's bmw and begins haranguing the wife in bad stage dialogue 	negative
striking new significance 	positive
while the movie is slightly less successful than the first , it 's still a rollicking good time for the most part 	positive
to be mildly amusing 	positive
grown tired of going where no man has gone before 	negative
bring out the cake 	positive
thoughtful , emotional 	positive
all the blanket statements and dime-store ruminations on vanity 	negative
that shoplifts shamelessly from farewell-to-innocence movies like the wanderers and a bronx tale without cribbing any of their intelligence 	negative
the suspense never rises to a higher level 	negative
may fall fast asleep 	negative
of its rough-around-the-edges , low-budget constraints 	negative
a great shame that such a talented director as chen kaige has chosen to make his english-language debut with a film 	negative
dirty jokes 	negative
, it 's still a good yarn -- which is nothing to sneeze at these days . 	positive
which ones shtick 	negative
complaints i might have 	negative
tear ducts does n't mean it 's good enough for our girls 	negative
, unconvincing dramatics 	negative
no amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas . 	negative
local flavor 	positive
a brilliant , absurd collection of vignettes that , in their own idiosyncratic way , sum up the strange horror of life in the new millennium 	positive
that borders on rough-trade homo-eroticism 	negative
, someone , stop eric schaeffer before he makes another film . 	negative
the plot has a number of holes , and 	negative
build some robots , haul 'em to the theater with you for the late show , and put on your own mystery science theatre 3000 tribute to what is almost certainly going to go down as the worst -- and only -- killer website movie of this or any other year . 	negative
a massive infusion of old-fashioned hollywood magic 	positive
a genial romance that maintains a surprisingly buoyant tone throughout , notwithstanding some of the writers ' sporadic dips into pop freudianism 	positive
, far more meaningful story 	positive
like a classroom play in a college history course 	negative
, jackass lacks aspirations of social upheaval . 	negative
spy kids 2 also happens to be that rarity among sequels 	positive
an enormous amount of affection 	positive
dress up in drag 	negative
jersey lowbrow accent uma 	negative
own style 	positive
she is a lioness , protecting her cub , and he a reluctant villain 	positive
the problems and characters it reveals are universal and involving 	positive
'' is a perfect family film to take everyone to since there 's no new `` a christmas carol '' out in the theaters this year . 	positive
does n't care about cleverness , wit or any other kind of intelligent humor . 	negative
touching , raucously amusing , uncomfortable , and 	positive
creates sheerly cinematic appeal . 	positive
sense-spinning 	positive
come to life 	positive
a stupid , derivative horror film that substitutes extreme gore for suspense . 	negative
a fake street drama that keeps telling you things instead of showing them . 	negative
, the plot 's saccharine thrust 	negative
you do n't need to be a hip-hop fan to appreciate scratch 	positive
emptiness 	negative
a rollicking adventure 	positive
, despite the gratuitous cinematic distractions impressed upon it , is still good fun . 	positive
denied her own athleticism by lighting that emphasizes every line and sag 	negative
is authentic to the core of his being 	positive
annoying orgy 	negative
( orlando jones ) 	negative
overly melodramatic ... 	negative
often surprising twists 	positive
bother thinking it all through 	negative
an intelligent person is n't necessarily an admirable storyteller . 	negative
one of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect . 	positive
wooden dialogue 	negative
a tedious picture 	negative
cuts to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl , and to ride the big metaphorical wave that is life -- wherever it takes you . 	positive
some truly excellent sequences 	positive
, satan is throwing up his hands in surrender , is firing his r&d people , and has decided he will just screen the master of disguise 24/7 . 	negative
even if you 're an agnostic carnivore , you can enjoy much of jonah simply , and gratefully , as laugh-out-loud lunacy with a pronounced monty pythonesque flavor . 	positive
available 	positive
abandoned , but 	negative
very hollowness 	negative
the rich details 	positive
exceeds expectations . 	positive
the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious . 	negative
gifted korean american stand-up 	positive
the simple fact 	positive
a strangely tempting bouquet of a movie 	positive
there is a real subject here 	positive
the film is competent 	positive
none-too-original premise 	negative
for a critical and commercial disaster 	negative
bogs down in a surfeit of characters and unnecessary 	negative
, flat drama 	negative
the people laughing in the crowd 	positive
the film makes up for it with a pleasing verisimilitude . 	positive
is talented enough and charismatic enough to make us care about zelda 's ultimate fate . 	positive
... its solemn pretension prevents us from sharing the awe in which it holds itself . 	negative
balanced or fair 	positive
by the movie 's presentation , which is way too stagy 	negative
overbearing and over-the-top as the family 	negative
unbridled delight 	positive
my precious new star wars movie is a lumbering , wheezy drag ... 	negative
miyazaki is one of world cinema 's most wondrously gifted artists and storytellers . 	positive
into sugary sentiment and withholds delivery on the pell-mell 	negative
their own mortality 	positive
a fascinating glimpse 	positive
an engrossing story about a horrifying historical event 	positive
new ways of describing badness need to be invented to describe exactly how bad it is . 	negative
put you to sleep 	negative
was , and started doing nothing but reacting to it - feeling a part of its grand locations , thinking urgently as the protagonists struggled , feeling at the mercy of its inventiveness , gasping at its visual delights 	positive
that not only would subtlety be lost on the target audience , but 	negative
puts itself squarely in the service of the lovers who inhabit it 	positive
what punk rock music 	positive
might inspire a trip to the video store -- in search of a better movie experience 	negative
images you wish you had n't seen 	negative
witless , pointless , tasteless and idiotic 	negative
in its bold presentation 	positive
it 's provocative stuff , but the speculative effort is hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances 	negative
this one is a sweet and modest and ultimately winning story . 	positive
the result is disappointing 	negative
it follows the blair witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes 	negative
chance to revitalize what is and always has been remarkable about clung-to traditions 	positive
it 's nice to see piscopo again after all these years , 	positive
simply and eloquently articulates the tangled feelings of particular new yorkers deeply touched by an unprecedented tragedy . 	positive
walked out on a movie 	negative
dong never pushes for insights beyond the superficial tensions of the dynamic he 's dissecting , and 	negative
is powerful and provocative 	positive
taken it a step further , richer and deeper 	positive
all the hallmarks of a movie 	positive
wonderfully speculative character 	positive
not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired . 	negative
managing to steal a movie not only from charismatic rising star jake gyllenhaal but also from accomplished oscar winners susan sarandon , dustin hoffman and holly hunter , yet newcomer ellen pompeo pulls off the feat with aplomb 	positive
a much better documentary -- more revealing , more emotional and more surprising -- than its pedestrian english title 	positive
squeeze a few laughs out of the material 	positive
the sorriest and most 	negative
a terrible movie that some people will nevertheless find moving . 	negative
real humor 	positive
collapses into exactly the kind of buddy cop comedy 	negative
